S1,DateTime,N1,AC,PS,TI,U,LN,R2,Note1
CD,2019-01-11 10:58:00,N,C164,C_033,15-137-SR,L,Bob,,Y
CD,2019-01-11 10:58:00,N,1031,C_033,15-137-SR,M/L,Bob,,Y
CD,2019-01-11 10:58:00,N,C253,C_033,15-137-SR,P,Bob,,Y
CD,2019-01-11 10:58:00,N,C253,C_033,15-137-SR,P,Eddie,,Y
CD,2019-01-11 10:58:00,N,1930,C_033,15-137-SR,M/L,Bob,,Y
CD,2019-01-11 10:58:00,N,1930,C_033,15-137-SR,M/L,Eddie,,Y
CD,2019-01-11 10:58:00,N,100,C_033,15-137-SR,N,Eddie,,Y
CD,2019-01-14 08:45:00,Y,2414,C_021,15-83-SR,U/L,Bob,,Y
CD,2019-01-14 08:45:00,N,C253,C_021,15-83-SR,P,Eddie,,Y
CD,2019-01-14 08:45:00,N,100,C_021,15-83-SR,N,Eddie,,Y
CD,2019-01-16 10:13:00,N,C253,C_050,15-54-SR,P,Eddie,,Y
CD,2019-01-16 10:13:00,N,100,C_050,15-54-SR,N,Eddie,,Y
CD,2019-01-16 10:23:00,N,C253,C_049,15-53-SR,P,Eddie,,Y
CD,2019-01-16 10:23:00,N,100,C_049,15-53-SR,N,Eddie,,Y
CD,2019-01-16 11:13:00,N,C253,C_003,4-23-SR,P,Eddie,,Y
CD,2019-01-16 11:13:00,N,100,C_003,4-23-SR,N,Eddie,,Y
CD,2019-01-16 11:15:00,N,1005,C_048,15-35-SR,U/L,Bob,,Y
CD,2019-01-16 11:15:00,N,1040,C_048,15-35-SR,M/L,Bob,,Y
CD,2019-01-16 11:15:00,N,C253,C_048,15-35-SR,P,Eddie,,Y
CD,2019-01-16 11:15:00,N,1930,C_048,15-35-SR,M/L,Eddie,,Y
CD,2019-01-16 11:15:00,N,100,C_048,15-35-SR,N,Eddie,,Y
CD,2019-01-24 09:00:00,Y,2977,C_053,15-88-SR,U/L,Bob,,N
CD,2019-01-24 09:00:00,Y,2987,C_053,15-88-SR,U/L,Bob,,N
CD,2019-01-24 09:00:00,Y,2986,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2981,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2988,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2985,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2978,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2977,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2410,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2420,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2414,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2378,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2418,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2931,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2980,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2983,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2424,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2412,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2413,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2416,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2063,C_053,15-88-SR,N/L,Max,,Y
CD,2019-01-24 09:00:00,Y,2110,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2105,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2066,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2277,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2047,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2044,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2043,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2356,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1928,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1929,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1021,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1927,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1002,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1074,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2388,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2390,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2392,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2394,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2396,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2398,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2400,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1005,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2050,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1010,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2625,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2990,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2306,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1075,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2010,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2222,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2993,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2430,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2943,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2942,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2214,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1015,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1919,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2021,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2046,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2982,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2959,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1017,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2989,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2216,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2941,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2210,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1020,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2380,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2228,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1905,C_053,15-88-SR,U,Bob,,Y
CD,2019-01-24 09:00:00,N,4006,C_053,15-88-SR,P/L,Paula,,Y
CD,2019-01-24 09:00:00,N,1064,C_053,15-88-SR,U/C,Bob,,Y
CD,2019-01-24 09:00:00,Y,1022,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1024,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2031,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2035,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2039,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2944,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2408,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2440,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2212,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2964,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2070,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2041,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2033,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2005,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2992,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2946,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1025,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2905,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2034,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1915,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2065,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2067,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2274,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2246,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2042,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1028,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2994,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2051,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1030,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1031,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1032,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2967,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1035,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2022,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2015,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2247,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2251,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2626,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2248,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2422,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1036,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1040,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1041,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2998,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2965,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2968,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1920,C_053,15-88-SR,T,Bob,,Y
CD,2019-01-24 09:00:00,Y,2036,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2997,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2966,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2969,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2326,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1039,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,C253,C_053,15-88-SR,P,Eddie,,Y
CD,2019-01-24 09:00:00,N,C253,C_053,15-88-SR,P,Bob,,Y
CD,2019-01-24 09:00:00,N,1043,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2040,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2030,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1042,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2077,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2428,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1045,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1050,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2037,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1052,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2996,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1055,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,C101,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,N,1930,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2426,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2987,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1085,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2727,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2991,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2383,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2020,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2979,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2224,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2984,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2218,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2904,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2950,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,N,100,C_053,15-88-SR,N,Bob,,Y
CD,2019-01-24 09:00:00,N,100,C_053,15-88-SR,N,Eddie,,Y
CD,2019-01-24 09:00:00,Y,2976,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2963,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,2955,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:00:00,Y,1095,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-24 09:27:00,N,C253,C_012,15-87-SR,P,Eddie,,Y
CD,2019-01-24 09:27:00,N,100,C_012,15-87-SR,N,Eddie,,Y
CD,2019-01-24 13:51:00,N,C253,C_049,15-53-SR,P,Eddie,,Y
CD,2019-01-24 13:51:00,N,100,C_049,15-53-SR,N,Eddie,,Y
CD,2019-01-24 14:03:00,N,C253,C_050,15-54-SR,P,Eddie,,Y
CD,2019-01-24 14:03:00,N,C253,C_003,4-23-SR,P,Eddie,,Y
CD,2019-01-24 14:03:00,N,100,C_050,15-54-SR,N,Eddie,,Y
CD,2019-01-24 14:03:00,N,100,C_003,4-23-SR,N,Eddie,,Y
CD,2019-01-24 14:41:00,Y,2414,C_043,15-8-SR,U/L,Bob,,Y
CD,2019-01-24 14:41:00,N,1928,C_043,15-8-SR,M/L,Bob,,Y
CD,2019-01-24 14:41:00,Y,1929,C_043,15-8-SR,M/L,Bob,,Y
CD,2019-01-24 14:41:00,Y,1021,C_043,15-8-SR,M/L,Bob,,Y
CD,2019-01-24 14:41:00,N,1927,C_043,15-8-SR,M/L,Bob,,Y
CD,2019-01-24 14:41:00,N,1919,C_043,15-8-SR,M/L,Bob,,Y
CD,2019-01-24 14:41:00,N,1915,C_043,15-8-SR,M/L,Bob,,Y
CD,2019-01-24 14:41:00,N,C164,C_043,15-8-SR,L,Bob,,Y
CD,2019-01-24 14:41:00,N,1031,C_043,15-8-SR,M/L,Bob,,Y
CD,2019-01-24 14:41:00,N,C253,C_043,15-8-SR,P,Bob,,Y
CD,2019-01-24 14:41:00,N,C253,C_043,15-8-SR,P,Eddie,,Y
CD,2019-01-24 14:41:00,N,1930,C_043,15-8-SR,M/L,Bob,,Y
CD,2019-01-24 14:41:00,N,1930,C_043,15-8-SR,M/L,Eddie,,Y
CD,2019-01-24 14:41:00,N,2920,C_043,15-8-SR,M/L,Eddie,,Y
CD,2019-01-24 14:41:00,N,100,C_043,15-8-SR,N,Eddie,,Y
CD,2019-01-25 08:18:00,N,1928,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1929,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1021,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1927,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1002,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1074,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1005,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1010,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1075,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1015,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1919,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1017,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1020,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1905,C_053,15-88-SR,U,Bob,,Y
CD,2019-01-25 08:18:00,N,1064,C_053,15-88-SR,U/C,Bob,,Y
CD,2019-01-25 08:18:00,Y,1022,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1024,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1025,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,2905,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1915,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1028,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1030,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1031,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1032,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1035,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1036,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1040,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1920,C_053,15-88-SR,T,Bob,,Y
CD,2019-01-25 08:18:00,Y,1039,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,N,C253,C_053,15-88-SR,P,Bob,,Y
CD,2019-01-25 08:18:00,N,C253,C_053,15-88-SR,P,Eddie,,Y
CD,2019-01-25 08:18:00,N,1042,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1045,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1050,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1052,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1055,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,N,1930,C_053,15-88-SR,M/L,Bob,,Y
CD,2019-01-25 08:18:00,Y,1085,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-25 08:18:00,N,100,C_053,15-88-SR,N,Bob,,Y
CD,2019-01-25 08:18:00,N,100,C_053,15-88-SR,N,Eddie,,Y
CD,2019-01-25 08:18:00,Y,1095,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-28 14:02:00,N,C253,C_049,15-53-SR,P,Eddie,,Y
CD,2019-01-28 14:02:00,N,100,C_049,15-53-SR,N,Eddie,,Y
CD,2019-01-28 14:17:00,N,C253,C_050,15-54-SR,P,Eddie,,Y
CD,2019-01-28 14:17:00,N,100,C_050,15-54-SR,N,Eddie,,Y
CD,2019-01-29 11:00:00,N,C253,C_012,15-87-SR,P,Eddie,,Y
CD,2019-01-29 11:00:00,N,100,C_012,15-87-SR,N,Eddie,,Y
CD,2019-01-30 13:30:00,N,C253,C_003,4-23-SR,P,Eddie,,Y
CD,2019-01-30 13:30:00,N,100,C_003,4-23-SR,N,Eddie,,Y
CD,2019-01-31 10:15:00,N,C253,C_049,15-53-SR,P,Eddie,,Y
CD,2019-01-31 10:15:00,N,100,C_049,15-53-SR,N,Eddie,,Y
CD,2019-01-31 10:30:00,N,C253,C_050,15-54-SR,P,Eddie,,Y
CD,2019-01-31 10:30:00,N,100,C_050,15-54-SR,N,Eddie,,Y
CD,2019-01-31 13:10:00,N,1028,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-31 13:10:00,Y,1032,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-31 13:10:00,N,C253,C_053,15-88-SR,P,Eddie,,Y
CD,2019-01-31 13:10:00,N,100,C_053,15-88-SR,N,Eddie,,Y
CD,2019-01-31 13:42:00,N,1028,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-31 13:42:00,Y,1032,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-01-31 13:42:00,N,C253,C_053,15-88-SR,P,Eddie,,Y
CD,2019-01-31 13:42:00,N,100,C_053,15-88-SR,N,Eddie,,Y
CD,2019-02-01 11:39:00,N,C253,C_053,15-88-SR,P,Eddie,,Y
CD,2019-02-01 11:39:00,N,100,C_053,15-88-SR,N,Eddie,,Y
CD,2019-02-01 11:54:00,N,1028,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-02-01 11:54:00,Y,1032,C_053,15-88-SR,U/L,Bob,,Y
CD,2019-02-01 11:54:00,N,C253,C_053,15-88-SR,P,Eddie,,Y
CD,2019-02-01 11:54:00,N,100,C_053,15-88-SR,N,Eddie,,Y
CD,2019-02-04 11:02:00,N,C253,C_012,15-87-SR,P,Eddie,,Y
W,2019-02-04 11:02:00,N,2920,C_012,15-87-SR,M/L,Eddie,,Y
CD,2019-02-04 11:02:00,N,100,C_012,15-87-SR,N,Eddie,,Y
CD,2019-02-07 12:42:00,N,1928,C_033,15-137-SR,M/L,Bob,,Y
CD,2019-02-07 12:42:00,Y,1929,C_033,15-137-SR,M/L,Bob,,Y
CD,2019-02-07 12:42:00,Y,1021,C_033,15-137-SR,M/L,Bob,,Y
CD,2019-02-07 12:42:00,N,C164,C_033,15-137-SR,L,Bob,,Y
CD,2019-02-07 12:42:00,N,C253,C_033,15-137-SR,P,Eddie,,Y
W,2019-02-07 12:42:00,N,2920,C_033,15-137-SR,M/L,Eddie,,Y
CD,2019-02-07 12:42:00,N,100,C_033,15-137-SR,N,Eddie,,Y
CD,2019-02-07 13:46:00,Y,2414,C_022,15-81-SR,U/L,Bob,,Y
CD,2019-02-07 13:46:00,N,1005,C_022,15-81-SR,U/L,Bob,,Y
CD,2019-02-07 13:46:00,N,1004,C_022,15-81-SR,M/L,Bob,,Y
CD,2019-02-07 13:46:00,N,C253,C_022,15-81-SR,P,Eddie,,Y
W,2019-02-07 13:46:00,N,2920,C_022,15-81-SR,M/L,Eddie,,Y
CD,2019-02-07 13:46:00,N,100,C_022,15-81-SR,N,Eddie,,Y
CD,2019-02-08 08:28:00,N,C253,C_012,15-87-SR,P,Eddie,,Y
CD,2019-02-08 08:28:00,N,100,C_012,15-87-SR,N,Eddie,,Y
W,2019-02-08 09:40:00,N,1927,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,Y,2905,C_003,4-23-SR,M/L,Bob,ND,Y
W,2019-02-08 09:40:00,N,1004,C_003,4-23-SR,U/L,Bob,,Y
W,2019-02-08 09:40:00,N,1919,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,N,1017,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,N,1905,C_003,4-23-SR,C,Bob,,Y
W,2019-02-08 09:40:00,N,1064,C_003,4-23-SR,U/C,Bob,,Y
W,2019-02-08 09:40:00,Y,1022,C_003,4-23-SR,U/L,Bob,ND,Y
W,2019-02-08 09:40:00,N,1915,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,N,1028,C_003,4-23-SR,U/L,Bob,,Y
W,2019-02-08 09:40:00,N,1031,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,N,1032,C_003,4-23-SR,U/L,Bob,,Y
W,2019-02-08 09:40:00,N,1040,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,Y,1920,C_003,4-23-SR,T,Bob,ND,Y
W,2019-02-08 09:40:00,N,C253,C_003,4-23-SR, ,Bob,,Y
CD,2019-02-08 09:40:00,N,C253,C_003,4-23-SR,P,Eddie,,Y
W,2019-02-08 09:40:00,N,1042,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,N,1052,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,N,1055,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,N,1930,C_003,4-23-SR,M/L,Bob,,Y
W,2019-02-08 09:40:00,N,2920,C_003,4-23-SR,M/L,Eddie,,Y
W,2019-02-08 09:40:00,N,100,C_003,4-23-SR,N,Bob,,Y
CD,2019-02-08 09:40:00,N,100,C_003,4-23-SR,N,Eddie,,Y
W,2019-02-08 09:40:00,Y,1095,C_003,4-23-SR,U/L,Bob,ND,Y
W,2019-02-11 09:20:00,N,1028,C_003,4-23-SR,U/L,Bob,,Y
W,2019-02-11 09:20:00,N,1032,C_003,4-23-SR,U/L,Bob,,Y
